2.150734958675758257e+00 8.870881010887504692e-02 4.475519388017085154e-02 1.971436941776118223e-01 -8.854206682480912638e-02 1.024032309002993246e+00 -3.109387574207087468e+01 -8.860167228341647716e-02 -1.660887907009223896e-01 4.000000000000000222e-01
2.143684886499626963e+00 -1.137288652195602850e-01 -3.298711879217362114e-02 5.262233244877992377e-02 -2.080058640086734356e-01 1.030556698139564187e+00 -3.098977537047582942e+01 -3.084886730045656722e-01 -4.904391777560269949e-02 4.000000000000000222e-01
2.115014091173787136e+00 -3.033434390368058495e-02 3.217342689368384023e-02 1.192703471334297105e-02 -3.522974676422265250e-01 7.613525120553855663e-01 -3.098796818004520404e+01 -1.063233959843051801e-01 1.692488856905821348e-01 4.000000000000000222e-01
1.919234599690802234e+00 -1.086222194545676395e-01 4.372269045201599563e-02 1.398686251189545648e-01 -2.630922373245996315e-01 8.873414471905496370e-01 -3.109636810930553708e+01 -1.697830778630766146e-01 1.831739843736711615e-01 4.000000000000000222e-01
1.891945170828561951e+00 -5.822812110147028430e-02 1.416494387580851944e-01 1.714795349706983718e-01 -1.872894978048286196e-01 9.431981964714603039e-01 -3.109450780017421323e+01 -3.482466030371321186e-01 1.896553792304919439e-01 4.000000000000000222e-01
1.847546361365187018e+00 -2.005622449433072940e-01 4.926305137600668627e-02 2.953829759884857298e-01 -3.258338350065196343e-01 1.092044948698916329e+00 -3.108126698127390242e+01 -2.318861121504741107e-01 2.768598741284900577e-01 4.000000000000000222e-01
1.964531111880250203e+00 -5.375750084774669896e-02 -1.100979812035025041e-01 2.565369808860282763e-01 -3.373927575751421992e-01 1.019325646483788983e+00 -3.102533166998825109e+01 -2.436525216844575015e-01 1.445443597428734961e-01 4.000000000000000222e-01
1.830903964659224448e+00 -1.363775840971390152e-01 -3.389810689174083125e-02 2.607095611692061832e-01 -2.857271629358967280e-01 1.095296447777615922e+00 -3.108567490085767204e+01 -2.183065960820727569e-01 7.538518701346257067e-02 4.000000000000000222e-01
1.676064341988199091e+00 -2.759503266952574863e-01 -1.173020193975427700e-02 2.726096183930313277e-01 -3.816006744428308561e-01 1.114860995515037034e+00 -3.089200991170464761e+01 -5.741361135162541263e-02 9.698056425224947652e-02 4.000000000000000222e-01
1.747678672437090297e+00 -2.946844855997874379e-01 -1.804441440928405138e-01 6.499421751822558047e-02 -4.748657423260594368e-01 9.974300889561173999e-01 -3.110024543430410304e+01 2.044923810090383196e-02 1.990198766174993694e-01 4.000000000000000222e-01
1.623035224376657260e+00 -3.644647281097466718e-01 -2.501660107417837953e-01 2.088111212169490860e-01 -4.239699860017759336e-01 9.730605797604787721e-01 -3.115885477587013952e+01 8.166151389043747877e-02 1.681921470160718246e-01 4.000000000000000222e-01
1.611115332476630968e+00 -3.221191612459670117e-01 -2.918417723169523526e-01 1.621502985469696623e-01 -4.619898166640942772e-01 5.853817283107171088e-01 -3.102526501090489219e+01 4.571324708530684344e-02 3.970466416380814545e-01 4.000000000000000222e-01
1.752097049827299413e+00 -4.784877313388872233e-01 -2.405683197349737512e-01 1.043289066120642178e-01 -5.837287929941180620e-01 6.849061328455616771e-01 -3.079362991081278622e+01 4.134266736126498282e-02 2.587746484044380901e-01 4.000000000000000222e-01
1.854871970109431611e+00 -3.865536728130116728e-01 -1.834555624428590714e-01 8.275439086030002278e-02 -4.664398996425136446e-01 5.759721528239273303e-01 -3.081484689563722412e+01 2.954555743995907965e-02 2.105448786853070797e-01 4.000000000000000222e-01
1.651191698696308441e+00 -3.874551400300230153e-01 -1.657311660034114786e-01 1.704976667769568244e-01 -2.950616831910106153e-01 6.105895725533617702e-01 -3.092095138850007885e+01 1.526301321846854908e-01 2.506665483757828383e-01 4.000000000000000222e-01
1.694664423425304767e+00 -3.959504746322542457e-01 -2.631258359143339165e-01 1.107489597912300616e-01 -2.308599860001876170e-01 5.618247341574942322e-01 -3.099082840114587967e+01 2.295196811527350778e-01 1.446225547391360167e-01 4.000000000000000222e-01
1.612013457761307444e+00 -4.937710623855230407e-01 -1.857878236952158479e-01 8.360643321081499824e-02 -2.310629263115719090e-01 6.075944189723999633e-01 -3.098750323842874010e+01 2.503165818516295271e-01 1.045757830009098749e-01 4.000000000000000222e-01
1.644596097391258560e+00 -3.305495154160960070e-01 -1.851413366702928665e-01 8.248383800603911742e-02 -2.648498551638960724e-02 3.416563332773314143e-01 -3.087749849343589759e+01 1.861065169491155913e-01 1.767950160232994172e-01 4.000000000000000222e-01
1.574977097748802901e+00 -4.111374234717004028e-01 -1.730645277832287554e-01 2.799774704611611431e-02 6.487312083357385517e-02 3.172536584399763826e-01 -3.080638145297384867e+01 4.043994707136182309e-02 8.406469896656380836e-02 4.000000000000000222e-01
